servo_pwr: 0
loop
Joystick type=129 num= 0
2139047921, 2139052461
loop
Joystick type=129 num= 1
2139047921, 2139052461
loop
Joystick type=129 num= 2
2139047921, 2139052461
loop
Joystick type=129 num= 3
2139047921, 2139052461
loop
Joystick type=129 num= 4
2139047921, 2139052461
loop
Joystick type=129 num= 5
2139047921, 2139052461
loop
Joystick type=129 num= 6
2139047921, 2139052461
loop
Joystick type=129 num= 7
2139047921, 2139052461
loop
Joystick type=129 num= 8
2139047921, 2139052461
loop
Joystick type=129 num= 9
2139047921, 2139052461
loop
Joystick type=129 num=10
2139047921, 2139052461
loop
Joystick type=129 num=11
2139047921, 2139052461
loop
Joystick type=130 num= 0
2139047921, 2139052461
loop
Joystick type=130 num= 1
2139047921, 2139052461
loop
Joystick type=130 num= 2
2139047921, 2139052461
loop
Joystick type=130 num= 3
2139047921, 2139052461
loop
Joystick type=130 num= 4
2139047921, 2139052461
loop
Joystick type=130 num= 5
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
2139047921, 2139052461
