servo_pwr: 0
2139055131, 2139056985
2139055128, 2139056982
2139055126, 2139056980
2139055123, 2139056978
2139055120, 2139056976
2139055117, 2139056973
2139055114, 2139056971
2139055112, 2139056969
2139055109, 2139056966
2139055106, 2139056964
2139055104, 2139056962
2139055101, 2139056960
2139055098, 2139056957
2139055095, 2139056955
2139055093, 2139056953
2139055090, 2139056950
2139055087, 2139056948
2139055084, 2139056946
2139055082, 2139056944
2139055079, 2139056941
2139055076, 2139056939
2139055073, 2139056937
2139055070, 2139056934
2139055068, 2139056932
2139055065, 2139056930
2139055062, 2139056928
2139055060, 2139056925
2139055057, 2139056923
2139055054, 2139056920
2139055051, 2139056918
2139055049, 2139056916
2139055046, 2139056914
2139055043, 2139056912
2139055040, 2139056909
2139055038, 2139056907
2139055035, 2139056904
2139055032, 2139056902
2139055029, 2139056900
2139055026, 2139056897
2139055024, 2139056895
2139055021, 2139056893
2139055018, 2139056891
2139055016, 2139056888
2139055013, 2139056886
2139055010, 2139056884
2139055007, 2139056882
2139055005, 2139056879
2139055002, 2139056877
2139054999, 2139056875
2139054996, 2139056872
2139054994, 2139056870
2139054991, 2139056868
2139054988, 2139056865
2139054985, 2139056863
2139054982, 2139056861
2139054980, 2139056859
2139054977, 2139056856
2139054974, 2139056854
2139054972, 2139056852
2139054969, 2139056849
2139054966, 2139056847
2139054964, 2139056845
2139054961, 2139056842
2139054958, 2139056840
2139054955, 2139056838
2139054952, 2139056836
2139054950, 2139056833
2139054947, 2139056831
2139054944, 2139056829
2139054941, 2139056826
2139054939, 2139056824
2139054936, 2139056822
2139054933, 2139056819
2139054930, 2139056817
2139054928, 2139056815
2139054925, 2139056812
2139054922, 2139056810
2139054919, 2139056808
2139054917, 2139056805
2139054914, 2139056803
2139054911, 2139056801
2139054908, 2139056798
2139054906, 2139056796
2139054903, 2139056794
2139054900, 2139056792
2139054897, 2139056789
2139054894, 2139056787
2139054892, 2139056785
2139054889, 2139056782
2139054886, 2139056780
2139054884, 2139056778
2139054881, 2139056776
2139054878, 2139056773
2139054875, 2139056771
2139054872, 2139056769
2139054870, 2139056766
2139054867, 2139056764
2139054864, 2139056762
2139054861, 2139056760
2139054859, 2139056757
2139054856, 2139056755
2139054853, 2139056753
2139054850, 2139056750
2139054848, 2139056748
2139054845, 2139056746
2139054842, 2139056744
2139054839, 2139056741
2139054837, 2139056739
2139054834, 2139056737
2139054831, 2139056734
2139054828, 2139056732
2139054826, 2139056730
2139054823, 2139056727
2139054820, 2139056725
2139054817, 2139056723
2139054814, 2139056720
2139054812, 2139056718
2139054809, 2139056716
2139054806, 2139056714
2139054804, 2139056711
2139054801, 2139056709
2139054798, 2139056707
2139054795, 2139056704
2139054793, 2139056702
2139054790, 2139056700
2139054787, 2139056697
2139054784, 2139056695
2139054782, 2139056693
2139054779, 2139056690
2139054776, 2139056688
2139054773, 2139056686
2139054770, 2139056684
2139054768, 2139056681
2139054765, 2139056679
2139054762, 2139056677
2139054760, 2139056674
2139054757, 2139056672
2139054754, 2139056670
2139054751, 2139056668
2139054748, 2139056665
2139054746, 2139056663
2139054743, 2139056661
2139054740, 2139056658
2139054737, 2139056656
2139054734, 2139056654
2139054732, 2139056651
2139054729, 2139056649
2139054726, 2139056647
2139054724, 2139056644
2139054721, 2139056642
2139054718, 2139056640
2139054715, 2139056637
2139054713, 2139056635
2139054710, 2139056633
2139054707, 2139056630
2139054704, 2139056628
2139054702, 2139056626
2139054699, 2139056624
2139054696, 2139056621
2139054693, 2139056619
2139054690, 2139056617
2139054688, 2139056614
2139054685, 2139056612
2139054682, 2139056610
2139054679, 2139056608
2139054677, 2139056605
2139054674, 2139056603
2139054671, 2139056601
2139054668, 2139056598
2139054666, 2139056596
2139054663, 2139056594
2139054660, 2139056592
2139054657, 2139056589
2139054654, 2139056587
2139054652, 2139056585
2139054649, 2139056582
2139054646, 2139056580
2139054644, 2139056578
2139054641, 2139056576
2139054638, 2139056573
2139054635, 2139056571
2139054632, 2139056569
2139054630, 2139056566
2139054627, 2139056564
2139054624, 2139056562
2139054621, 2139056560
2139054618, 2139056557
2139054616, 2139056555
2139054613, 2139056553
2139054610, 2139056550
2139054608, 2139056548
2139054605, 2139056546
2139054602, 2139056544
2139054599, 2139056541
2139054597, 2139056539
2139054594, 2139056537
2139054591, 2139056534
2139054588, 2139056532
2139054586, 2139056530
2139054583, 2139056528
2139054580, 2139056525
2139054577, 2139056523
2139054574, 2139056521
2139054572, 2139056518
2139054569, 2139056516
2139054566, 2139056514
2139054564, 2139056512
2139054561, 2139056509
2139054558, 2139056507
2139054555, 2139056505
2139054552, 2139056502
2139054550, 2139056500
2139054547, 2139056498
2139054544, 2139056496
2139054541, 2139056493
2139054539, 2139056491
2139054536, 2139056488
2139054533, 2139056486
2139054530, 2139056484
2139054528, 2139056482
2139054525, 2139056479
2139054522, 2139056477
2139054519, 2139056474
2139054517, 2139056472
2139054514, 2139056470
2139054511, 2139056468
2139054508, 2139056465
2139054506, 2139056463
2139054503, 2139056461
2139054500, 2139056458
2139054497, 2139056456
2139054495, 2139056454
2139054492, 2139056452
2139054489, 2139056449
2139054486, 2139056447
2139054484, 2139056445
2139054481, 2139056442
2139054478, 2139056440
2139054475, 2139056438
2139054473, 2139056436
2139054470, 2139056433
2139054467, 2139056431
2139054464, 2139056429
2139054462, 2139056426
2139054459, 2139056424
2139054456, 2139056422
2139054453, 2139056419
2139054450, 2139056417
2139054448, 2139056415
2139054445, 2139056412
2139054442, 2139056410
2139054440, 2139056408
2139054437, 2139056405
2139054434, 2139056403
2139054431, 2139056401
2139054429, 2139056398
2139054426, 2139056396
2139054423, 2139056394
2139054420, 2139056392
2139054418, 2139056389
2139054415, 2139056387
2139054412, 2139056385
2139054409, 2139056382
2139054406, 2139056380
2139054404, 2139056378
2139054401, 2139056376
2139054398, 2139056373
2139054395, 2139056371
2139054393, 2139056368
2139054390, 2139056366
2139054387, 2139056364
2139054384, 2139056361
2139054382, 2139056359
2139054379, 2139056357
2139054376, 2139056355
2139054373, 2139056352
2139054371, 2139056350
2139054368, 2139056348
2139054365, 2139056345
2139054362, 2139056343
2139054360, 2139056341
2139054357, 2139056338
2139054354, 2139056336
2139054351, 2139056334
2139054349, 2139056332
2139054346, 2139056329
2139054343, 2139056327
2139054340, 2139056325
2139054338, 2139056322
2139054335, 2139056320
2139054332, 2139056318
2139054329, 2139056316
2139054327, 2139056313
2139054324, 2139056311
2139054321, 2139056308
2139054318, 2139056306
2139054316, 2139056304
2139054313, 2139056301
2139054310, 2139056299
2139054308, 2139056297
2139054305, 2139056294
2139054302, 2139056292
2139054299, 2139056290
2139054296, 2139056288
2139054294, 2139056285
2139054291, 2139056283
2139054288, 2139056281
2139054286, 2139056278
2139054283, 2139056276
2139054280, 2139056274
2139054277, 2139056272
2139054274, 2139056269
2139054272, 2139056267
2139054269, 2139056264
2139054266, 2139056262
2139054264, 2139056260
2139054261, 2139056257
2139054258, 2139056255
2139054255, 2139056253
2139054252, 2139056250
2139054250, 2139056248
2139054247, 2139056246
2139054244, 2139056244
2139054241, 2139056241
2139054239, 2139056239
2139054236, 2139056237
2139054233, 2139056234
2139054230, 2139056232
2139054228, 2139056230
2139054225, 2139056228
2139054222, 2139056225
2139054220, 2139056223
2139054217, 2139056220
2139054214, 2139056218
2139054211, 2139056216
2139054209, 2139056213
2139054206, 2139056211
2139054203, 2139056209
2139054200, 2139056206
2139054198, 2139056204
2139054195, 2139056202
2139054192, 2139056200
2139054189, 2139056197
2139054186, 2139056195
2139054184, 2139056193
2139054181, 2139056190
2139054178, 2139056188
2139054176, 2139056186
2139054173, 2139056183
2139054170, 2139056181
2139054167, 2139056179
2139054164, 2139056176
2139054162, 2139056174
2139054159, 2139056172
2139054156, 2139056169
2139054153, 2139056167
2139054151, 2139056165
2139054148, 2139056162
2139054145, 2139056160
2139054142, 2139056158
2139054140, 2139056156
2139054137, 2139056153
2139054134, 2139056151
2139054131, 2139056149
2139054129, 2139056146
2139054126, 2139056144
2139054123, 2139056142
2139054120, 2139056139
2139054118, 2139056137
2139054115, 2139056135
2139054112, 2139056132
2139054109, 2139056130
2139054107, 2139056128
2139054104, 2139056126
2139054101, 2139056123
2139054098, 2139056121
2139054096, 2139056118
2139054093, 2139056116
2139054090, 2139056114
2139054087, 2139056112
2139054084, 2139056109
2139054082, 2139056107
2139054079, 2139056105
2139054076, 2139056102
2139054073, 2139056100
2139054071, 2139056098
2139054068, 2139056096
2139054065, 2139056093
2139054062, 2139056091
2139054060, 2139056088
2139054057, 2139056086
2139054054, 2139056084
2139054052, 2139056081
2139054049, 2139056079
2139054046, 2139056077
2139054043, 2139056074
2139054040, 2139056072
2139054038, 2139056070
2139054035, 2139056068
2139054032, 2139056065
2139054029, 2139056063
2139054027, 2139056061
2139054024, 2139056058
2139054021, 2139056056
2139054018, 2139056054
2139054016, 2139056052
2139054013, 2139056049
2139054010, 2139056047
2139054007, 2139056045
2139054005, 2139056042
2139054002, 2139056040
2139053999, 2139056038
2139053996, 2139056035
2139053994, 2139056033
2139053991, 2139056031
2139053988, 2139056028
2139053985, 2139056026
2139053982, 2139056024
2139053980, 2139056022
2139053977, 2139056019
2139053974, 2139056017
2139053972, 2139056014
2139053969, 2139056012
2139053966, 2139056010
2139053963, 2139056008
2139053960, 2139056005
2139053958, 2139056003
2139053955, 2139056001
2139053952, 2139055998
2139053949, 2139055996
2139053946, 2139055994
2139053944, 2139055992
2139053941, 2139055989
2139053938, 2139055987
2139053936, 2139055984
2139053933, 2139055982
2139053930, 2139055980
2139053927, 2139055977
2139053924, 2139055975
2139053922, 2139055973
2139053919, 2139055970
2139053916, 2139055968
2139053913, 2139055966
2139053911, 2139055964
2139053908, 2139055961
2139053905, 2139055959
2139053902, 2139055957
2139053900, 2139055954
2139053897, 2139055952
2139053894, 2139055950
2139053891, 2139055948
2139053888, 2139055945
2139053886, 2139055943
2139053883, 2139055940
2139053880, 2139055938
2139053877, 2139055936
2139053875, 2139055934
2139053872, 2139055931
2139053869, 2139055929
2139053866, 2139055926
2139053864, 2139055924
2139053861, 2139055922
2139053858, 2139055920
2139053855, 2139055917
2139053852, 2139055915
2139053850, 2139055913
2139053847, 2139055910
2139053844, 2139055908
2139053841, 2139055906
2139053839, 2139055904
2139053836, 2139055901
2139053833, 2139055899
2139053830, 2139055897
2139053828, 2139055894
2139053825, 2139055892
2139053822, 2139055889
2139053819, 2139055887
2139053817, 2139055885
2139053814, 2139055883
2139053811, 2139055880
2139053808, 2139055878
2139053806, 2139055876
2139053803, 2139055873
2139053800, 2139055871
2139053797, 2139055869
2139053794, 2139055866
2139053792, 2139055864
2139053789, 2139055862
2139053786, 2139055860
2139053784, 2139055857
2139053781, 2139055855
2139053778, 2139055853
2139053775, 2139055850
2139053772, 2139055848
2139053770, 2139055846
2139053767, 2139055844
2139053764, 2139055841
2139053761, 2139055839
2139053758, 2139055836
2139053756, 2139055834
2139053753, 2139055832
2139053750, 2139055829
2139053748, 2139055827
2139053745, 2139055825
2139053742, 2139055822
2139053739, 2139055820
2139053736, 2139055818
2139053734, 2139055816
2139053731, 2139055813
2139053728, 2139055811
2139053725, 2139055809
2139053723, 2139055806
2139053720, 2139055804
2139053717, 2139055802
2139053714, 2139055800
2139053712, 2139055797
2139053709, 2139055795
2139053706, 2139055793
2139053704, 2139055790
2139053701, 2139055788
2139053698, 2139055786
2139053695, 2139055783
2139053692, 2139055781
2139053690, 2139055778
2139053687, 2139055776
2139053684, 2139055774
2139053681, 2139055772
2139053678, 2139055769
2139053676, 2139055767
2139053673, 2139055765
2139053670, 2139055762
2139053668, 2139055760
2139053665, 2139055758
2139053662, 2139055756
2139053659, 2139055753
2139053657, 2139055751
2139053654, 2139055749
2139053651, 2139055746
2139053648, 2139055744
2139053645, 2139055742
2139053643, 2139055739
2139053640, 2139055737
2139053637, 2139055735
2139053634, 2139055732
2139053632, 2139055730
2139053629, 2139055728
2139053626, 2139055725
2139053623, 2139055723
2139053621, 2139055721
2139053618, 2139055718
2139053615, 2139055716
2139053612, 2139055714
2139053610, 2139055712
2139053607, 2139055709
2139053604, 2139055707
2139053601, 2139055705
2139053598, 2139055702
2139053596, 2139055700
2139053593, 2139055698
2139053590, 2139055695
2139053588, 2139055693
2139053585, 2139055690
2139053582, 2139055688
2139053579, 2139055686
2139053576, 2139055684
2139053574, 2139055681
2139053571, 2139055679
2139053568, 2139055677
2139053565, 2139055674
2139053563, 2139055672
2139053560, 2139055670
2139053557, 2139055668
2139053554, 2139055665
2139053552, 2139055663
2139053549, 2139055660
2139053546, 2139055658
2139053543, 2139055656
2139053541, 2139055654
2139053538, 2139055651
2139053535, 2139055649
2139053532, 2139055646
2139053530, 2139055644
2139053527, 2139055642
2139053524, 2139055640
2139053521, 2139055637
2139053519, 2139055635
2139053516, 2139055633
2139053513, 2139055630
2139053510, 2139055628
2139053508, 2139055626
2139053505, 2139055624
2139053502, 2139055621
2139053499, 2139055619
2139053497, 2139055617
2139053494, 2139055614
2139053491, 2139055612
2139053488, 2139055610
2139053486, 2139055607
2139053483, 2139055605
2139053480, 2139055603
2139053477, 2139055600
2139053474, 2139055598
2139053472, 2139055596
2139053469, 2139055593
2139053466, 2139055591
2139053464, 2139055589
2139053461, 2139055586
2139053458, 2139055584
2139053455, 2139055582
2139053453, 2139055580
2139053450, 2139055577
2139053447, 2139055575
2139053444, 2139055573
2139053442, 2139055570
2139053439, 2139055568
2139053436, 2139055566
2139053433, 2139055564
2139053430, 2139055561
2139053428, 2139055559
2139053425, 2139055556
2139053422, 2139055554
2139053420, 2139055552
2139053417, 2139055549
2139053414, 2139055547
2139053411, 2139055545
2139053408, 2139055542
2139053406, 2139055540
2139053403, 2139055538
2139053400, 2139055536
2139053397, 2139055533
2139053394, 2139055531
2139053392, 2139055529
2139053389, 2139055526
2139053386, 2139055524
2139053384, 2139055522
2139053381, 2139055519
2139053378, 2139055517
2139053375, 2139055515
2139053372, 2139055512
2139053370, 2139055510
2139053367, 2139055508
2139053364, 2139055505
2139053361, 2139055503
2139053358, 2139055501
2139053356, 2139055498
2139053353, 2139055496
2139053350, 2139055494
2139053348, 2139055492
2139053345, 2139055489
2139053342, 2139055487
2139053339, 2139055485
2139053337, 2139055482
2139053334, 2139055480
2139053331, 2139055478
2139053328, 2139055475
2139053326, 2139055473
2139053323, 2139055471
2139053320, 2139055468
2139053317, 2139055466
2139053314, 2139055464
2139053312, 2139055462
2139053309, 2139055459
2139053306, 2139055457
2139053304, 2139055455
2139053301, 2139055452
2139053298, 2139055450
2139053295, 2139055448
2139053292, 2139055445
2139053290, 2139055443
2139053287, 2139055441
2139053284, 2139055438
2139053281, 2139055436
2139053279, 2139055434
2139053276, 2139055432
2139053273, 2139055429
2139053270, 2139055427
2139053268, 2139055425
2139053265, 2139055422
2139053262, 2139055420
2139053259, 2139055418
2139053257, 2139055415
2139053254, 2139055413
2139053251, 2139055411
2139053248, 2139055408
2139053246, 2139055406
2139053243, 2139055404
2139053240, 2139055401
2139053237, 2139055399
2139053235, 2139055397
2139053232, 2139055394
2139053229, 2139055392
2139053226, 2139055390
2139053224, 2139055388
2139053221, 2139055385
2139053218, 2139055383
2139053216, 2139055381
2139053213, 2139055378
2139053210, 2139055376
2139053207, 2139055374
2139053204, 2139055372
2139053202, 2139055369
2139053199, 2139055367
2139053196, 2139055364
2139053193, 2139055362
2139053190, 2139055360
2139053188, 2139055357
2139053185, 2139055355
2139053182, 2139055353
2139053180, 2139055350
2139053177, 2139055348
2139053174, 2139055346
2139053171, 2139055344
2139053169, 2139055341
2139053166, 2139055339
2139053163, 2139055336
2139053160, 2139055334
2139053157, 2139055332
2139053155, 2139055329
2139053152, 2139055327
2139053149, 2139055325
2139053146, 2139055322
2139053144, 2139055320
2139053141, 2139055318
2139053138, 2139055316
2139053135, 2139055313
2139053132, 2139055311
2139053130, 2139055309
2139053127, 2139055306
2139053124, 2139055304
2139053121, 2139055302
2139053119, 2139055300
2139053116, 2139055297
2139053113, 2139055295
2139053110, 2139055292
2139053108, 2139055290
2139053105, 2139055288
2139053102, 2139055286
2139053099, 2139055283
2139053097, 2139055281
2139053094, 2139055279
2139053091, 2139055276
2139053088, 2139055274
2139053086, 2139055272
2139053083, 2139055269
2139053080, 2139055267
2139053077, 2139055265
2139053074, 2139055262
2139053072, 2139055260
2139053069, 2139055258
2139053066, 2139055256
2139053063, 2139055253
2139053061, 2139055251
2139053058, 2139055248
2139053055, 2139055246
2139053052, 2139055244
2139053050, 2139055241
2139053047, 2139055239
2139053044, 2139055237
2139053041, 2139055234
2139053038, 2139055232
2139053036, 2139055230
2139053033, 2139055228
2139053030, 2139055225
2139053028, 2139055223
2139053025, 2139055221
2139053022, 2139055218
2139053019, 2139055216
2139053016, 2139055214
2139053014, 2139055211
2139053011, 2139055209
2139053008, 2139055207
2139053005, 2139055204
2139053003, 2139055202
2139053000, 2139055200
2139052997, 2139055197
2139052994, 2139055195
2139052992, 2139055193
2139052989, 2139055190
2139052986, 2139055188
2139052983, 2139055186
2139052981, 2139055184
2139052978, 2139055181
2139052975, 2139055179
2139052972, 2139055177
2139052970, 2139055174
2139052967, 2139055172
2139052964, 2139055170
2139052961, 2139055168
2139052959, 2139055165
2139052956, 2139055163
2139052953, 2139055161
2139052950, 2139055158
2139052948, 2139055156
2139052945, 2139055154
2139052942, 2139055152
2139052939, 2139055149
2139052937, 2139055147
2139052934, 2139055145
2139052931, 2139055142
2139052928, 2139055140
2139052926, 2139055138
2139052923, 2139055135
2139052920, 2139055133
2139052917, 2139055130
2139052914, 2139055128
2139052912, 2139055126
2139052909, 2139055124
2139052906, 2139055121
2139052904, 2139055119
2139052901, 2139055117
2139052898, 2139055114
2139052895, 2139055112
2139052893, 2139055110
2139052890, 2139055108
2139052887, 2139055105
2139052884, 2139055103
2139052882, 2139055101
2139052879, 2139055098
2139052876, 2139055096
2139052873, 2139055094
2139052871, 2139055092
2139052868, 2139055089
2139052865, 2139055087
2139052862, 2139055085
2139052860, 2139055082
2139052857, 2139055080
2139052854, 2139055077
2139052851, 2139055075
2139052849, 2139055073
2139052846, 2139055071
2139052843, 2139055068
2139052840, 2139055066
2139052838, 2139055064
2139052835, 2139055061
2139052832, 2139055059
2139052829, 2139055057
2139052826, 2139055054
2139052824, 2139055052
2139052821, 2139055050
2139052818, 2139055048
2139052816, 2139055045
2139052813, 2139055043
2139052810, 2139055041
2139052807, 2139055038
2139052805, 2139055036
2139052802, 2139055034
2139052799, 2139055032
2139052796, 2139055029
2139052794, 2139055027
2139052791, 2139055025
2139052788, 2139055022
2139052785, 2139055020
2139052783, 2139055018
2139052780, 2139055015
2139052777, 2139055013
2139052774, 2139055011
2139052772, 2139055008
2139052769, 2139055006
2139052766, 2139055004
2139052764, 2139055001
2139052761, 2139054999
2139052758, 2139054997
2139052755, 2139054994
2139052752, 2139054992
2139052750, 2139054990
2139052747, 2139054988
2139052744, 2139054985
2139052741, 2139054983
2139052739, 2139054981
2139052736, 2139054978
2139052733, 2139054976
2139052730, 2139054974
2139052728, 2139054971
2139052725, 2139054969
2139052722, 2139054966
2139052719, 2139054964
2139052717, 2139054962
2139052714, 2139054960
2139052711, 2139054957
2139052708, 2139054955
2139052706, 2139054953
2139052703, 2139054950
2139052700, 2139054948
2139052697, 2139054946
2139052694, 2139054944
2139052692, 2139054941
2139052689, 2139054939
2139052686, 2139054937
2139052684, 2139054934
2139052681, 2139054932
2139052678, 2139054930
2139052675, 2139054928
2139052672, 2139054925
2139052670, 2139054923
2139052667, 2139054920
2139052664, 2139054918
2139052661, 2139054916
2139052658, 2139054913
2139052656, 2139054911
2139052653, 2139054909
2139052650, 2139054906
2139052648, 2139054904
2139052645, 2139054902
2139052642, 2139054900
2139052639, 2139054897
2139052637, 2139054895
2139052634, 2139054892
2139052631, 2139054890
2139052628, 2139054888
2139052626, 2139054885
2139052623, 2139054883
2139052620, 2139054881
2139052617, 2139054878
2139052614, 2139054876
2139052612, 2139054874
2139052609, 2139054872
2139052606, 2139054869
2139052603, 2139054867
2139052601, 2139054864
2139052598, 2139054862
2139052595, 2139054860
2139052592, 2139054857
2139052590, 2139054855
2139052587, 2139054853
2139052584, 2139054850
2139052581, 2139054848
2139052578, 2139054846
2139052576, 2139054844
2139052573, 2139054841
2139052570, 2139054839
2139052568, 2139054837
2139052565, 2139054834
2139052562, 2139054832
2139052559, 2139054829
